complete,closeMid,highMid,lowMid,volume,openMid,time
True,109.4445,109.471,109.4445,37,109.4635,2016-05-17T07:38:00.000000Z
True,109.4355,109.4555,109.432,32,109.445,2016-05-17T07:39:00.000000Z
True,109.4515,109.455,109.436,28,109.436,2016-05-17T07:40:00.000000Z
True,109.428,109.4565,109.4265,18,109.453,2016-05-17T07:41:00.000000Z
True,109.4575,109.4615,109.43,34,109.43,2016-05-17T07:42:00.000000Z
True,109.469,109.4725,109.449,27,109.456,2016-05-17T07:43:00.000000Z
True,109.4605,109.465,109.4525,11,109.465,2016-05-17T07:44:00.000000Z
True,109.482,109.4895,109.4605,20,109.464,2016-05-17T07:45:00.000000Z
True,109.459,109.487,109.4565,16,109.482,2016-05-17T07:46:00.000000Z
True,109.4585,109.465,109.4515,17,109.4625,2016-05-17T07:47:00.000000Z
True,109.4525,109.465,109.4525,11,109.4545,2016-05-17T07:48:00.000000Z
True,109.4435,109.4485,109.4415,8,109.4485,2016-05-17T07:49:00.000000Z
True,109.433,109.4445,109.426,17,109.4405,2016-05-17T07:50:00.000000Z
True,109.393,109.429,109.3885,65,109.429,2016-05-17T07:51:00.000000Z
True,109.3975,109.4115,109.389,51,109.3965,2016-05-17T07:52:00.000000Z
True,109.4155,109.4165,109.3905,24,109.398,2016-05-17T07:53:00.000000Z
True,109.407,109.4225,109.4065,9,109.4195,2016-05-17T07:54:00.000000Z
True,109.4085,109.4145,109.3935,16,109.404,2016-05-17T07:55:00.000000Z
True,109.4025,109.412,109.3955,22,109.412,2016-05-17T07:56:00.000000Z
True,109.402,109.414,109.402,9,109.403,2016-05-17T07:57:00.000000Z
True,109.382,109.411,109.378,16,109.406,2016-05-17T07:58:00.000000Z
True,109.397,109.397,109.3735,20,109.381,2016-05-17T07:59:00.000000Z
True,109.4195,109.4265,109.4,16,109.4,2016-05-17T08:00:00.000000Z
True,109.454,109.454,109.421,31,109.421,2016-05-17T08:01:00.000000Z
True,109.434,109.455,109.434,19,109.4535,2016-05-17T08:02:00.000000Z
True,109.4445,109.4445,109.432,21,109.435,2016-05-17T08:03:00.000000Z
True,109.427,109.4425,109.4265,9,109.4425,2016-05-17T08:04:00.000000Z
True,109.429,109.429,109.402,34,109.4235,2016-05-17T08:05:00.000000Z
True,109.416,109.443,109.416,17,109.432,2016-05-17T08:06:00.000000Z
True,109.3985,109.4125,109.391,15,109.4125,2016-05-17T08:07:00.000000Z
True,109.3985,109.42,109.398,18,109.402,2016-05-17T08:08:00.000000Z
True,109.423,109.4235,109.4025,10,109.4025,2016-05-17T08:09:00.000000Z
True,109.43,109.43,109.4185,22,109.4225,2016-05-17T08:10:00.000000Z
True,109.438,109.4465,109.414,36,109.428,2016-05-17T08:11:00.000000Z
True,109.4275,109.4345,109.4275,3,109.4345,2016-05-17T08:12:00.000000Z
True,109.3805,109.4315,109.378,61,109.428,2016-05-17T08:13:00.000000Z
True,109.397,109.4085,109.3825,52,109.3845,2016-05-17T08:14:00.000000Z
True,109.4085,109.409,109.3845,45,109.3985,2016-05-17T08:15:00.000000Z
True,109.425,109.425,109.3915,33,109.4115,2016-05-17T08:16:00.000000Z
True,109.422,109.4295,109.4185,23,109.4285,2016-05-17T08:17:00.000000Z
True,109.418,109.426,109.4095,26,109.423,2016-05-17T08:18:00.000000Z
True,109.403,109.416,109.394,18,109.416,2016-05-17T08:19:00.000000Z
True,109.413,109.42,109.4015,42,109.4035,2016-05-17T08:20:00.000000Z
True,109.403,109.426,109.403,29,109.4125,2016-05-17T08:21:00.000000Z
True,109.417,109.4325,109.399,30,109.399,2016-05-17T08:22:00.000000Z
True,109.428,109.428,109.414,6,109.414,2016-05-17T08:23:00.000000Z
True,109.4275,109.4345,109.42,8,109.4315,2016-05-17T08:24:00.000000Z
True,109.4225,109.438,109.4225,7,109.4315,2016-05-17T08:25:00.000000Z
True,109.4325,109.4335,109.409,17,109.4195,2016-05-17T08:26:00.000000Z
True,109.441,109.445,109.43,12,109.4325,2016-05-17T08:27:00.000000Z
True,109.445,109.446,109.4345,10,109.4395,2016-05-17T08:28:00.000000Z
True,109.443,109.4525,109.4355,16,109.4415,2016-05-17T08:29:00.000000Z
True,109.452,109.452,109.426,40,109.447,2016-05-17T08:30:00.000000Z
True,109.469,109.4735,109.4425,30,109.454,2016-05-17T08:31:00.000000Z
True,109.485,109.4925,109.4575,36,109.4655,2016-05-17T08:32:00.000000Z
True,109.4795,109.49,109.4675,49,109.4815,2016-05-17T08:33:00.000000Z
True,109.4805,109.483,109.475,6,109.483,2016-05-17T08:34:00.000000Z
True,109.556,109.568,109.4845,119,109.4845,2016-05-17T08:35:00.000000Z
True,109.572,109.5725,109.5375,48,109.5525,2016-05-17T08:36:00.000000Z
True,109.5695,109.5735,109.55,30,109.569,2016-05-17T08:37:00.000000Z
True,109.586,109.586,109.551,60,109.57,2016-05-17T08:38:00.000000Z
True,109.5875,109.5985,109.582,35,109.5835,2016-05-17T08:39:00.000000Z
True,109.571,109.5895,109.569,30,109.587,2016-05-17T08:40:00.000000Z
True,109.574,109.5765,109.5655,9,109.5715,2016-05-17T08:41:00.000000Z
True,109.5915,109.598,109.564,29,109.5705,2016-05-17T08:42:00.000000Z
True,109.62,109.6395,109.5935,51,109.5935,2016-05-17T08:43:00.000000Z
True,109.6205,109.6315,109.6135,28,109.6245,2016-05-17T08:44:00.000000Z
True,109.594,109.62,109.593,35,109.62,2016-05-17T08:45:00.000000Z
True,109.6125,109.6125,109.586,18,109.59,2016-05-17T08:46:00.000000Z
True,109.622,109.6305,109.605,36,109.6105,2016-05-17T08:47:00.000000Z
True,109.6055,109.6205,109.6055,30,109.618,2016-05-17T08:48:00.000000Z
True,109.622,109.622,109.5915,15,109.6025,2016-05-17T08:49:00.000000Z
True,109.635,109.6475,109.6215,33,109.6215,2016-05-17T08:50:00.000000Z
True,109.6235,109.636,109.62,26,109.6315,2016-05-17T08:51:00.000000Z
True,109.6025,109.6335,109.6025,25,109.6275,2016-05-17T08:52:00.000000Z
True,109.5985,109.6135,109.596,22,109.603,2016-05-17T08:53:00.000000Z
True,109.5985,109.6005,109.595,11,109.595,2016-05-17T08:54:00.000000Z
True,109.5805,109.597,109.5725,18,109.597,2016-05-17T08:55:00.000000Z
True,109.583,109.5855,109.5725,16,109.5835,2016-05-17T08:56:00.000000Z
True,109.612,109.6135,109.586,25,109.586,2016-05-17T08:57:00.000000Z
True,109.613,109.6135,109.598,15,109.6085,2016-05-17T08:58:00.000000Z
True,109.632,109.639,109.615,27,109.615,2016-05-17T08:59:00.000000Z
True,109.639,109.644,109.624,61,109.6285,2016-05-17T09:00:00.000000Z
True,109.6195,109.6385,109.6115,26,109.6385,2016-05-17T09:01:00.000000Z
True,109.605,109.6175,109.5975,16,109.6175,2016-05-17T09:02:00.000000Z
True,109.6095,109.6145,109.6055,23,109.6055,2016-05-17T09:03:00.000000Z
True,109.6265,109.6265,109.6075,19,109.6115,2016-05-17T09:04:00.000000Z
True,109.5955,109.6245,109.594,35,109.6235,2016-05-17T09:05:00.000000Z
True,109.5935,109.623,109.5935,46,109.596,2016-05-17T09:06:00.000000Z
True,109.579,109.595,109.568,48,109.5905,2016-05-17T09:07:00.000000Z
True,109.5815,109.5895,109.558,39,109.577,2016-05-17T09:08:00.000000Z
True,109.587,109.6,109.573,35,109.5785,2016-05-17T09:09:00.000000Z
True,109.5675,109.5835,109.565,13,109.5835,2016-05-17T09:10:00.000000Z
True,109.5515,109.567,109.5465,33,109.567,2016-05-17T09:11:00.000000Z
True,109.563,109.5645,109.552,16,109.552,2016-05-17T09:12:00.000000Z
True,109.5415,109.559,109.538,8,109.559,2016-05-17T09:13:00.000000Z
True,109.542,109.552,109.5375,24,109.545,2016-05-17T09:14:00.000000Z
True,109.5295,109.5455,109.5295,21,109.5395,2016-05-17T09:15:00.000000Z
True,109.518,109.53,109.5115,49,109.526,2016-05-17T09:16:00.000000Z
True,109.5315,109.543,109.5125,23,109.5175,2016-05-17T09:17:00.000000Z
True,109.536,109.536,109.5235,7,109.5315,2016-05-17T09:18:00.000000Z
True,109.5275,109.536,109.5235,16,109.536,2016-05-17T09:19:00.000000Z
True,109.5335,109.5335,109.5205,17,109.531,2016-05-17T09:20:00.000000Z
True,109.5295,109.5325,109.5265,11,109.532,2016-05-17T09:21:00.000000Z
True,109.5225,109.529,109.522,8,109.529,2016-05-17T09:22:00.000000Z
True,109.529,109.529,109.524,10,109.525,2016-05-17T09:23:00.000000Z
True,109.529,109.5465,109.5255,34,109.5255,2016-05-17T09:24:00.000000Z
True,109.5255,109.533,109.5255,7,109.5285,2016-05-17T09:25:00.000000Z
True,109.5305,109.5345,109.526,14,109.526,2016-05-17T09:26:00.000000Z
True,109.5365,109.542,109.529,13,109.529,2016-05-17T09:27:00.000000Z
True,109.5425,109.5425,109.533,9,109.533,2016-05-17T09:28:00.000000Z
True,109.541,109.55,109.541,8,109.546,2016-05-17T09:29:00.000000Z
True,109.529,109.537,109.527,11,109.537,2016-05-17T09:30:00.000000Z
True,109.5175,109.5335,109.5175,28,109.532,2016-05-17T09:31:00.000000Z
True,109.5365,109.5365,109.518,7,109.518,2016-05-17T09:32:00.000000Z
True,109.5515,109.5535,109.5395,11,109.5395,2016-05-17T09:33:00.000000Z
True,109.55,109.5545,109.5415,8,109.5545,2016-05-17T09:34:00.000000Z
True,109.5735,109.574,109.5535,10,109.5535,2016-05-17T09:35:00.000000Z
True,109.561,109.5715,109.553,12,109.5715,2016-05-17T09:36:00.000000Z
True,109.5775,109.5965,109.5645,27,109.5645,2016-05-17T09:37:00.000000Z
True,109.569,109.578,109.5655,8,109.578,2016-05-17T09:38:00.000000Z
True,109.564,109.576,109.564,8,109.57,2016-05-17T09:39:00.000000Z
True,109.5775,109.5775,109.5645,7,109.5645,2016-05-17T09:40:00.000000Z
True,109.562,109.587,109.562,10,109.5805,2016-05-17T09:41:00.000000Z
True,109.5695,109.5695,109.5555,12,109.5665,2016-05-17T09:42:00.000000Z
True,109.5595,109.568,109.5595,5,109.568,2016-05-17T09:43:00.000000Z
True,109.564,109.566,109.557,10,109.5615,2016-05-17T09:44:00.000000Z
True,109.5815,109.5815,109.5605,9,109.5605,2016-05-17T09:45:00.000000Z
True,109.5735,109.602,109.5735,31,109.585,2016-05-17T09:46:00.000000Z
True,109.5485,109.5735,109.5345,26,109.5735,2016-05-17T09:47:00.000000Z
True,109.5545,109.5545,109.548,5,109.5515,2016-05-17T09:48:00.000000Z
True,109.5515,109.5575,109.5515,6,109.5575,2016-05-17T09:49:00.000000Z
True,109.5315,109.562,109.524,26,109.5535,2016-05-17T09:50:00.000000Z
True,109.534,109.5395,109.5335,14,109.535,2016-05-17T09:51:00.000000Z
True,109.533,109.538,109.533,7,109.5375,2016-05-17T09:52:00.000000Z
True,109.544,109.5475,109.537,7,109.537,2016-05-17T09:53:00.000000Z
True,109.558,109.558,109.5475,14,109.5475,2016-05-17T09:54:00.000000Z
True,109.5645,109.5645,109.5535,15,109.561,2016-05-17T09:55:00.000000Z
True,109.56,109.564,109.56,2,109.564,2016-05-17T09:56:00.000000Z
True,109.581,109.5895,109.557,15,109.557,2016-05-17T09:57:00.000000Z
True,109.5765,109.5775,109.5655,10,109.5775,2016-05-17T09:58:00.000000Z
True,109.556,109.58,109.556,9,109.58,2016-05-17T09:59:00.000000Z
True,109.549,109.56,109.545,14,109.5525,2016-05-17T10:00:00.000000Z
True,109.569,109.569,109.5485,8,109.5485,2016-05-17T10:01:00.000000Z
True,109.5715,109.572,109.556,11,109.572,2016-05-17T10:02:00.000000Z
True,109.5625,109.5755,109.5615,11,109.5755,2016-05-17T10:03:00.000000Z
True,109.575,109.575,109.5625,14,109.5625,2016-05-17T10:04:00.000000Z
True,109.582,109.6,109.5785,27,109.5785,2016-05-17T10:05:00.000000Z
True,109.5855,109.5875,109.5775,19,109.584,2016-05-17T10:06:00.000000Z
True,109.585,109.5955,109.585,13,109.589,2016-05-17T10:07:00.000000Z
True,109.5995,109.5995,109.5855,13,109.5855,2016-05-17T10:08:00.000000Z
True,109.6215,109.6215,109.603,11,109.603,2016-05-17T10:09:00.000000Z
True,109.621,109.6365,109.6205,33,109.6245,2016-05-17T10:10:00.000000Z
True,109.614,109.623,109.6125,10,109.6215,2016-05-17T10:11:00.000000Z
True,109.6075,109.6185,109.6075,11,109.6145,2016-05-17T10:12:00.000000Z
True,109.6055,109.611,109.6035,9,109.6095,2016-05-17T10:13:00.000000Z
True,109.6245,109.6245,109.6075,19,109.608,2016-05-17T10:14:00.000000Z
True,109.6265,109.6265,109.623,2,109.623,2016-05-17T10:15:00.000000Z
True,109.6155,109.6215,109.6055,20,109.6215,2016-05-17T10:16:00.000000Z
True,109.6435,109.645,109.617,21,109.617,2016-05-17T10:17:00.000000Z
True,109.637,109.647,109.637,6,109.647,2016-05-17T10:18:00.000000Z
True,109.63,109.6535,109.6265,28,109.639,2016-05-17T10:19:00.000000Z
True,109.6135,109.638,109.6065,22,109.633,2016-05-17T10:20:00.000000Z
True,109.6065,109.612,109.5975,9,109.612,2016-05-17T10:21:00.000000Z
True,109.608,109.6105,109.5985,16,109.6025,2016-05-17T10:22:00.000000Z
True,109.5975,109.6075,109.5955,16,109.6075,2016-05-17T10:23:00.000000Z
True,109.61,109.61,109.5915,13,109.599,2016-05-17T10:24:00.000000Z
True,109.599,109.6105,109.599,6,109.6065,2016-05-17T10:25:00.000000Z
True,109.5845,109.5955,109.5725,17,109.5955,2016-05-17T10:26:00.000000Z
True,109.622,109.622,109.5845,16,109.5845,2016-05-17T10:27:00.000000Z
True,109.621,109.6315,109.6165,25,109.626,2016-05-17T10:28:00.000000Z
True,109.6155,109.6175,109.6095,10,109.6175,2016-05-17T10:29:00.000000Z
True,109.614,109.6145,109.5975,16,109.6145,2016-05-17T10:30:00.000000Z
True,109.5925,109.6115,109.59,15,109.6115,2016-05-17T10:31:00.000000Z
True,109.577,109.5945,109.577,15,109.5895,2016-05-17T10:32:00.000000Z
True,109.5935,109.5935,109.577,6,109.577,2016-05-17T10:33:00.000000Z
True,109.582,109.5935,109.5785,17,109.5935,2016-05-17T10:34:00.000000Z
True,109.5955,109.5955,109.5775,7,109.5775,2016-05-17T10:35:00.000000Z
True,109.5925,109.6055,109.5925,11,109.594,2016-05-17T10:36:00.000000Z
True,109.5835,109.5905,109.5775,17,109.589,2016-05-17T10:37:00.000000Z
True,109.572,109.5875,109.5685,16,109.5875,2016-05-17T10:38:00.000000Z
True,109.582,109.59,109.5655,16,109.569,2016-05-17T10:39:00.000000Z
True,109.5675,109.5785,109.5675,9,109.5785,2016-05-17T10:40:00.000000Z
True,109.5645,109.567,109.5605,10,109.5635,2016-05-17T10:41:00.000000Z
True,109.5375,109.5615,109.5365,11,109.5615,2016-05-17T10:42:00.000000Z
True,109.5305,109.5395,109.5305,8,109.533,2016-05-17T10:43:00.000000Z
True,109.52,109.5275,109.5125,24,109.5265,2016-05-17T10:44:00.000000Z
True,109.5155,109.5195,109.502,13,109.5195,2016-05-17T10:45:00.000000Z
True,109.522,109.532,109.511,21,109.5135,2016-05-17T10:46:00.000000Z
True,109.523,109.5385,109.523,21,109.526,2016-05-17T10:47:00.000000Z
True,109.5235,109.5245,109.518,20,109.5195,2016-05-17T10:48:00.000000Z
True,109.525,109.525,109.5175,4,109.5205,2016-05-17T10:49:00.000000Z
True,109.53,109.532,109.5115,20,109.5285,2016-05-17T10:50:00.000000Z
True,109.53,109.5335,109.5235,12,109.528,2016-05-17T10:51:00.000000Z
True,109.5295,109.5295,109.527,4,109.527,2016-05-17T10:52:00.000000Z
True,109.5515,109.564,109.5335,18,109.5335,2016-05-17T10:53:00.000000Z
True,109.5655,109.5655,109.551,10,109.555,2016-05-17T10:54:00.000000Z
True,109.5445,109.564,109.5445,9,109.564,2016-05-17T10:55:00.000000Z
True,109.5465,109.5465,109.5375,10,109.541,2016-05-17T10:56:00.000000Z
True,109.542,109.544,109.5365,7,109.5435,2016-05-17T10:57:00.000000Z
True,109.5285,109.54,109.528,8,109.54,2016-05-17T10:58:00.000000Z
True,109.521,109.525,109.516,12,109.525,2016-05-17T10:59:00.000000Z
True,109.5225,109.5225,109.516,6,109.5195,2016-05-17T11:00:00.000000Z
True,109.5195,109.523,109.4995,24,109.522,2016-05-17T11:01:00.000000Z
True,109.527,109.5275,109.507,20,109.52,2016-05-17T11:02:00.000000Z
True,109.5275,109.5275,109.5175,12,109.526,2016-05-17T11:03:00.000000Z
True,109.5385,109.5385,109.531,9,109.531,2016-05-17T11:04:00.000000Z
True,109.531,109.5475,109.531,27,109.5415,2016-05-17T11:05:00.000000Z
True,109.5125,109.528,109.5125,8,109.528,2016-05-17T11:06:00.000000Z
True,109.5275,109.53,109.5155,10,109.5155,2016-05-17T11:07:00.000000Z
True,109.521,109.5275,109.5065,20,109.5275,2016-05-17T11:08:00.000000Z
True,109.501,109.524,109.499,22,109.517,2016-05-17T11:09:00.000000Z
True,109.5095,109.517,109.5045,19,109.505,2016-05-17T11:10:00.000000Z
True,109.506,109.5135,109.506,3,109.5135,2016-05-17T11:11:00.000000Z
True,109.506,109.5115,109.502,8,109.506,2016-05-17T11:12:00.000000Z
True,109.4435,109.5055,109.438,60,109.5055,2016-05-17T11:13:00.000000Z
True,109.446,109.4565,109.4225,50,109.447,2016-05-17T11:14:00.000000Z
True,109.4685,109.4685,109.443,13,109.443,2016-05-17T11:15:00.000000Z
True,109.4565,109.468,109.4485,13,109.468,2016-05-17T11:16:00.000000Z
True,109.4555,109.46,109.452,10,109.46,2016-05-17T11:17:00.000000Z
True,109.4595,109.4645,109.4435,15,109.4555,2016-05-17T11:18:00.000000Z
True,109.4535,109.4625,109.4535,4,109.4625,2016-05-17T11:19:00.000000Z
True,109.447,109.4585,109.444,29,109.45,2016-05-17T11:20:00.000000Z
True,109.4335,109.444,109.426,11,109.444,2016-05-17T11:21:00.000000Z
True,109.425,109.433,109.421,18,109.433,2016-05-17T11:22:00.000000Z
True,109.4595,109.4635,109.4285,14,109.4285,2016-05-17T11:23:00.000000Z
True,109.456,109.456,109.452,4,109.456,2016-05-17T11:24:00.000000Z
True,109.4585,109.4635,109.456,11,109.456,2016-05-17T11:25:00.000000Z
True,109.478,109.478,109.459,14,109.459,2016-05-17T11:26:00.000000Z
True,109.487,109.489,109.4815,7,109.4815,2016-05-17T11:27:00.000000Z
True,109.477,109.4835,109.477,5,109.4835,2016-05-17T11:28:00.000000Z
True,109.48,109.481,109.474,8,109.481,2016-05-17T11:29:00.000000Z
True,109.476,109.476,109.476,1,109.476,2016-05-17T11:30:00.000000Z
True,109.477,109.481,109.477,3,109.4775,2016-05-17T11:31:00.000000Z
True,109.476,109.478,109.4705,8,109.474,2016-05-17T11:32:00.000000Z
True,109.4685,109.474,109.456,10,109.474,2016-05-17T11:33:00.000000Z
True,109.47,109.4745,109.4675,7,109.4685,2016-05-17T11:34:00.000000Z
True,109.472,109.472,109.47,4,109.47,2016-05-17T11:35:00.000000Z
True,109.482,109.482,109.4725,7,109.4725,2016-05-17T11:36:00.000000Z
True,109.485,109.485,109.485,1,109.485,2016-05-17T11:37:00.000000Z
True,109.491,109.4915,109.4805,8,109.4845,2016-05-17T11:38:00.000000Z
True,109.4965,109.4965,109.488,7,109.4945,2016-05-17T11:39:00.000000Z
True,109.474,109.496,109.474,16,109.496,2016-05-17T11:40:00.000000Z
True,109.4815,109.4815,109.478,2,109.478,2016-05-17T11:41:00.000000Z
True,109.479,109.479,109.479,1,109.479,2016-05-17T11:42:00.000000Z
True,109.483,109.483,109.483,1,109.483,2016-05-17T11:43:00.000000Z
True,109.471,109.481,109.4635,8,109.481,2016-05-17T11:44:00.000000Z
True,109.469,109.4735,109.468,6,109.47,2016-05-17T11:46:00.000000Z
True,109.457,109.4645,109.457,3,109.4645,2016-05-17T11:47:00.000000Z
True,109.4465,109.4615,109.4465,14,109.457,2016-05-17T11:48:00.000000Z
True,109.45,109.454,109.4475,7,109.4475,2016-05-17T11:49:00.000000Z
True,109.476,109.476,109.4425,17,109.4465,2016-05-17T11:50:00.000000Z
True,109.4625,109.4745,109.4585,10,109.4745,2016-05-17T11:51:00.000000Z
True,109.462,109.4665,109.455,16,109.4665,2016-05-17T11:52:00.000000Z
True,109.4645,109.4685,109.4615,8,109.465,2016-05-17T11:53:00.000000Z
True,109.4475,109.4615,109.4475,5,109.4615,2016-05-17T11:54:00.000000Z
True,109.4675,109.4675,109.4495,6,109.4495,2016-05-17T11:55:00.000000Z
True,109.453,109.466,109.453,8,109.466,2016-05-17T11:56:00.000000Z
True,109.4365,109.45,109.4365,8,109.45,2016-05-17T11:57:00.000000Z
True,109.443,109.457,109.437,18,109.437,2016-05-17T11:58:00.000000Z
True,109.4515,109.4515,109.44,12,109.447,2016-05-17T11:59:00.000000Z
True,109.483,109.484,109.455,30,109.455,2016-05-17T12:00:00.000000Z
True,109.4775,109.485,109.4775,7,109.481,2016-05-17T12:01:00.000000Z
True,109.4875,109.4875,109.463,17,109.4735,2016-05-17T12:02:00.000000Z
True,109.4935,109.4935,109.4835,6,109.491,2016-05-17T12:03:00.000000Z
True,109.4985,109.501,109.4875,11,109.491,2016-05-17T12:04:00.000000Z
True,109.4985,109.5025,109.491,8,109.5025,2016-05-17T12:05:00.000000Z
True,109.495,109.502,109.495,9,109.502,2016-05-17T12:06:00.000000Z
True,109.484,109.493,109.482,19,109.493,2016-05-17T12:07:00.000000Z
True,109.4775,109.4875,109.4775,6,109.4875,2016-05-17T12:08:00.000000Z
True,109.483,109.485,109.4735,13,109.4735,2016-05-17T12:09:00.000000Z
True,109.4655,109.48,109.4655,5,109.48,2016-05-17T12:10:00.000000Z
True,109.477,109.477,109.4515,13,109.4615,2016-05-17T12:11:00.000000Z
True,109.477,109.484,109.477,6,109.4805,2016-05-17T12:12:00.000000Z
True,109.49,109.49,109.4705,10,109.474,2016-05-17T12:13:00.000000Z
True,109.4995,109.4995,109.4895,4,109.4895,2016-05-17T12:14:00.000000Z
True,109.5115,109.5115,109.498,22,109.5035,2016-05-17T12:15:00.000000Z
True,109.5145,109.519,109.5105,11,109.5105,2016-05-17T12:16:00.000000Z
True,109.501,109.5105,109.4895,19,109.5105,2016-05-17T12:17:00.000000Z
True,109.5055,109.5055,109.495,11,109.5,2016-05-17T12:18:00.000000Z
True,109.509,109.509,109.4995,12,109.5045,2016-05-17T12:19:00.000000Z
True,109.509,109.5135,109.4995,19,109.513,2016-05-17T12:20:00.000000Z
True,109.4745,109.5065,109.4695,19,109.5065,2016-05-17T12:21:00.000000Z
True,109.4755,109.4875,109.474,12,109.474,2016-05-17T12:22:00.000000Z
True,109.4685,109.472,109.4535,25,109.472,2016-05-17T12:23:00.000000Z
True,109.476,109.485,109.468,20,109.468,2016-05-17T12:24:00.000000Z
True,109.473,109.488,109.469,21,109.4765,2016-05-17T12:25:00.000000Z
True,109.4595,109.476,109.4595,8,109.4735,2016-05-17T12:26:00.000000Z
True,109.463,109.467,109.4525,13,109.456,2016-05-17T12:27:00.000000Z
True,109.477,109.4825,109.466,16,109.466,2016-05-17T12:28:00.000000Z
True,109.473,109.4805,109.469,18,109.4775,2016-05-17T12:29:00.000000Z
True,109.559,109.6465,109.4725,427,109.4735,2016-05-17T12:30:00.000000Z
True,109.5165,109.5555,109.4905,106,109.5555,2016-05-17T12:31:00.000000Z
True,109.5575,109.574,109.515,117,109.521,2016-05-17T12:32:00.000000Z
True,109.58,109.58,109.5465,62,109.5545,2016-05-17T12:33:00.000000Z
True,109.56,109.584,109.5525,53,109.584,2016-05-17T12:34:00.000000Z
True,109.539,109.5945,109.528,82,109.5585,2016-05-17T12:35:00.000000Z
True,109.465,109.5345,109.452,95,109.5345,2016-05-17T12:36:00.000000Z
